Stand	TreeID	StemSection	Year	EWD	EWW	LWD	LWW	RW	RD	R	CA	RA	LWP
13	1310	4	2013	0.323842045	0.895134277	0.638178372	0.579863723	1.474998	0.447416608	71.250002	38	667.157538	0.393128481
13	1310	4	2014	0.350758847	1.242359462	0.678515861	0.807643538	2.050003	0.479885895	72.725	39	949.9404881	0.393971881
13	1310	4	2015	0.364541734	1.282971757	0.692072299	0.892024243	2.174996	0.498870811	74.775003	40	1036.729573	0.410126843
13	1310	4	2016	0.337660531	0.962555522	0.629438507	0.562445478	1.525001	0.445273053	76.949999	41	744.6305917	0.368816465
13	1310	4	2017	0.370693457	0.86333584	0.655595169	0.63666416	1.5	0.49161793	78.475	42	746.6780339	0.424442773
13	1310	4	2018	0.300827552	0.584437921	0.505106142	0.265561079	0.849999	0.364649324	79.975	43	429.3923761	0.312425166
13	1310	4	2019	0.339686974	0.886514006	0.855373097	0.438489994	1.325004	0.510345482	80.824999	44	678.4034644	0.330934845
13	1324	1	1927	0.446483978	0.281244433	0.638835476	0.418754567	0.699999	0.561552811	0	0	1.539376002	0.598221665
13	1324	1	1928	0.581254379	0.185077338	0.662756305	0.514923662	0.700001	0.641207536	0.699999	1	4.618145599	0.735604181
13	1324	1	1929	0.503242066	0.911908062	0.635649323	0.638090938	1.549999	0.557750405	1.4	2	21.18216993	0.411671838
13	1324	1	1930	0.417474949	0.794323178	0.631716742	0.805676822	1.6	0.525355978	2.949999	3	37.69910179	0.503548014
13	1324	1	1931	0.405658526	0.911423524	0.640060079	0.513578476	1.425002	0.490138121	4.549999	4	47.11806545	0.360405442
13	1324	1	1932	0.409904304	0.94692943	0.620420894	0.75306857	1.699998	0.503159371	5.975001	5	72.90057176	0.442982033
13	1324	1	1933	0.394875073	1.038043845	0.572078815	0.736956155	1.775	0.468447686	7.674999	6	95.49458804	0.415186566
13	1324	1	1934	0.368325991	0.910961368	0.555694666	0.739040632	1.650002	0.452248959	9.449999	7	106.523682	0.44790287
13	1324	1	1935	0.383768977	1.16054349	0.631992574	0.63945551	1.799999	0.471951219	11.100001	8	135.7167329	0.355253258
13	1324	1	1936	0.340173392	1.328873889	0.59057896	0.496127111	1.825001	0.408246226	12.9	9	158.3854496	0.271850323
13	1324	1	1937	0.338289371	1.464004205	0.57439614	0.510995795	1.975	0.399377759	14.725001	10	194.980997	0.258732048
13	1324	1	1938	0.326249623	1.279892994	0.515395885	0.695105006	1.974998	0.392820077	16.700001	11	219.489112	0.351952258
13	1324	1	1939	0.296654461	2.050998586	0.521861889	0.574001414	2.625	0.34589994	18.674999	12	329.6610451	0.218667205
13	1324	1	1940	0.3415816	1.080510599	0.572845743	0.694491401	1.775002	0.432066545	21.299999	13	247.4497877	0.39126232
13	1324	1	1941	0.338122006	1.608560346	0.533590234	0.516439654	2.125	0.385626732	23.075001	14	322.2783322	0.243030425
13	1324	1	1942	0.336714627	1.527258545	0.544467978	0.597741455	2.125	0.395153587	25.200001	15	350.6508409	0.281290096
13	1324	1	1943	0.324901557	1.323873796	0.498966788	0.826124204	2.149998	0.391785108	27.325001	16	383.650938	0.384244173
13	1324	1	1944	0.321459593	1.28902906	0.520753299	0.73597194	2.025001	0.393891447	29.474999	17	387.9063746	0.363442754
13	1324	1	1945	0.368870164	1.023093577	0.551539694	0.826905423	1.849999	0.450519086	31.5	18	376.9045151	0.446976146
13	1324	1	1946	0.34475677	1.856217229	0.538366286	0.793783771	2.650001	0.402750745	33.349999	19	577.3542534	0.299540933
13	1324	1	1947	0.348376979	1.37761916	0.572076121	0.74738084	2.125	0.427053897	36	20	494.8499303	0.351708631
13	1324	1	1948	0.330355039	1.259955606	0.571741103	0.915043394	2.174999	0.431908522	38.125	21	535.8749502	0.4207098
13	1324	1	1949	0.320778054	1.035467737	0.573385219	0.689531263	1.724999	0.421752337	40.299999	22	446.1392613	0.3997285
13	1324	1	1950	0.338545002	1.080067058	0.522569918	0.569933942	1.650001	0.402109839	42.024998	23	444.2371629	0.345414301
13	1324	1	1951	0.325331311	1.33933647	0.524330389	0.76066253	2.099999	0.397412841	43.674999	24	590.1321712	0.362220425
13	1324	1	1952	0.298098521	1.223199676	0.51448324	0.726801324	1.950001	0.378749095	45.774998	25	572.7911559	0.372718437
13	1324	1	1953	0.299764963	1.756383925	0.525701417	0.718614075	2.474998	0.365365467	47.724999	26	761.4094936	0.290349356
13	1324	1	1954	0.297714956	1.446478818	0.517089682	0.628526182	2.075005	0.364164318	50.199997	27	668.0161205	0.302903454
13	1324	1	1955	0.314344059	1.069247133	0.573759963	0.655750867	1.724998	0.412959943	52.275002	28	575.9298528	0.380145871
13	1324	1	1956	0.318742787	1.814388879	0.607489957	0.860614121	2.675003	0.411639839	54	29	930.0872449	0.321724544
13	1324	1	1957	0.309156595	1.589009929	0.635345758	0.485987071	2.074997	0.385553677	56.675003	30	752.4319707	0.234210975
13	1324	1	1958	0.31245883	1.28314868	0.645246643	0.71685132	2	0.431738521	58.75	31	750.8406442	0.35842566
13	1324	1	1959	0.301110941	2.020731895	0.595068322	0.704267105	2.724999	0.377083268	60.75	32	1063.469948	0.258446739
13	1324	1	1960	0.302723316	1.305351156	0.614759093	0.744651844	2.050003	0.416068524	63.474999	33	830.7953995	0.36324427
13	1324	1	1961	0.283343751	1.805517997	0.629526443	0.469483003	2.275001	0.354784111	65.525002	34	952.8906668	0.206366064
13	1324	1	1962	0.365865364	0.193057808	0.533113405	0.506939192	0.699997	0.486986721	67.800003	35	299.7380771	0.724201949
13	1324	1	1963	0.366541006	0.491297639	0.580291207	0.308705361	0.800003	0.449022988	68.5	36	346.3304804	0.385880254
13	1324	1	1964	0.357581921	0.334593306	0.515922196	0.290406694	0.625	0.431154842	69.300003	37	273.36766	0.46465071
13	1324	1	1965	0.34244631	0.599486632	0.561744734	0.375512368	0.974999	0.426907187	69.925003	38	431.3539887	0.385141285
13	1324	1	1966	0.336521755	1.05090193	0.594945072	0.54909607	1.599998	0.425208883	70.900002	39	720.8061275	0.343185473
13	1324	1	1967	0.308564922	1.459125816	0.615903675	0.440876184	1.900002	0.379879761	72.5	40	876.8508605	0.232039853
13	1324	1	1968	0.301291972	2.054244709	0.616372392	0.620750291	2.674995	0.374408469	74.400002	41	1272.957211	0.232056617
13	1324	1	1969	0.310457316	1.943798167	0.582908061	0.481204833	2.425003	0.364521008	77.074997	42	1192.846512	0.198434737
13	1324	1	1970	0.357933667	1.150900889	0.601119125	0.424096111	1.574997	0.423415701	79.5	43	794.5249253	0.269267885
13	1324	1	1971	0.27576147	2.000530185	0.602025461	0.399471815	2.400002	0.330066953	81.074997	44	1240.678774	0.166446451
13	1324	1	1972	0.310003993	1.386610837	0.563254258	0.313393163	1.700004	0.356690296	83.474999	45	900.7124517	0.184348486
13	1324	1	1973	0.291967288	1.321117269	0.562264059	0.653881731	1.974999	0.381457014	85.175003	46	1069.215024	0.331079525
13	1324	1	1974	0.33168142	1.804704653	0.591068523	0.870290347	2.674995	0.416071144	87.150002	47	1487.252699	0.325342794
13	1324	1	1975	0.284857673	2.034436782	0.552390677	0.740565218	2.775002	0.356254248	89.824997	48	1590.367597	0.266870156
13	1324	1	1976	0.292286823	2.314141497	0.552983654	0.885862503	3.200004	0.364455966	92.599999	49	1894.005767	0.276831686
13	1324	1	1977	0.27925984	2.294509586	0.549911629	0.630486414	2.924996	0.33759916	95.800003	50	1787.518633	0.215551206
13	1324	1	1978	0.283737811	2.213623163	0.528284183	0.611380837	2.825004	0.336661972	98.724999	51	1777.443009	0.216417689
13	1324	1	1979	0.287770158	1.900925162	0.553947373	0.749068838	2.649994	0.363009972	101.550003	52	1712.910246	0.282668126
13	1324	1	1980	0.256105134	1.722641453	0.516400824	0.577361547	2.300003	0.321446232	104.199997	53	1522.44918	0.251026432
13	1324	1	1981	0.295613212	1.540763435	0.577186043	0.684235565	2.224999	0.382202979	106.5	54	1504.431462	0.30752174
13	1324	1	1982	0.269432764	1.774279713	0.588952997	0.750721287	2.525001	0.364430999	108.724999	55	1744.957089	0.297315243
13	1324	1	1983	0.287448074	1.816141611	0.561888507	0.608854389	2.424996	0.356353038	111.25	56	1713.557257	0.251074389
13	1324	1	1984	0.28389482	1.251196903	0.56769664	0.398812097	1.650009	0.352490567	113.674996	57	1187.057264	0.241702983
13	1324	1	1985	0.297622414	1.162035255	0.574702986	0.487958745	1.649994	0.379564462	115.325005	58	1204.152398	0.295733648
13	1324	1	1986	0.278643767	1.409912807	0.518636477	0.515090193	1.925003	0.342860753	116.974999	59	1426.471826	0.267578904
13	1324	1	1987	0.26758491	1.061593217	0.56753883	0.413397783	1.474991	0.351653413	118.900002	60	1108.75747	0.280271394
13	1324	1	1988	0.299795577	1.013158269	0.560756903	0.536844731	1.550003	0.390179733	120.374993	61	1179.874475	0.346350769
13	1324	1	1989	0.309382571	1.049515866	0.527523184	0.525481134	1.574997	0.382162885	121.924996	62	1214.362601	0.333639451
13	1324	1	1990	0.291097468	0.920135666	0.560137614	0.579864334	1.5	0.395101992	123.499993	63	1171.028596	0.386576223
13	1324	1	1991	0.320023507	0.700678113	0.531017468	0.574330887	1.275009	0.415066247	124.999993	64	1006.496794	0.450452418
13	1324	1	1992	0.329198805	0.725096774	0.542854905	0.549897226	1.274994	0.421347393	126.275002	65	1016.699021	0.431293972
13	1324	1	1993	0.284726196	1.241125013	0.53236848	0.458871987	1.699997	0.351571082	127.549996	66	1371.49121	0.269925175
13	1324	1	1994	0.304946018	0.674876092	0.585057437	0.450123908	1.125	0.417021437	129.249993	67	917.5904423	0.40011014
13	1324	1	1995	0.272401435	1.002919044	0.536293717	0.422083956	1.425003	0.350565971	130.374993	68	1173.699474	0.296198644
13	1324	1	1996	0.300372717	0.908092317	0.553911343	0.466907683	1.375	0.386466631	131.799996	69	1144.609796	0.339569224
13	1324	1	1997	0.286713177	0.827341222	0.549214099	0.572667778	1.400009	0.394088072	133.174996	70	1177.633581	0.409045783
13	1324	1	1998	0.30411501	0.742674179	0.530990825	0.507325821	1.25	0.396194978	134.575005	71	1061.858356	0.405860657
13	1324	1	1999	0.301562991	0.820611671	0.505577886	0.454382329	1.274994	0.374269814	135.825005	72	1093.20432	0.356379974
13	1324	1	2000	0.303583636	0.587163072	0.484559398	0.537836928	1.125	0.390104034	137.099999	73	973.0788649	0.478077269
13	1324	1	2001	0.320805906	0.556555636	0.543985624	0.493447364	1.050003	0.425688886	138.224999	74	915.3841781	0.469948528
13	1324	1	2002	0.299810546	0.462976314	0.476089559	0.437017686	0.899994	0.385407835	139.275002	75	790.1209872	0.485578444
13	1324	1	2003	0.315182836	0.587103413	0.488971855	0.462899587	1.050003	0.391798679	140.174996	76	928.249017	0.44085549
13	1324	1	2004	0.32641511	0.350639595	0.458054748	0.474357405	0.824997	0.40210537	141.224999	77	734.1934109	0.574980764
13	1324	1	2005	0.318240051	0.294179003	0.510165905	0.430826997	0.725006	0.43228992	142.049996	78	648.7383567	0.594239216
13	1324	1	2006	0.333320765	0.347945187	0.452604507	0.477051813	0.824997	0.402296198	142.775002	79	742.2280204	0.578246725
13	1324	1	2007	0.334324153	0.471977767	0.487969634	0.553016233	1.024994	0.417220683	143.599999	80	928.1172225	0.53953119
13	1324	1	2008	0.352894372	0.642309217	0.566720721	0.632699783	1.275009	0.459001768	144.624993	81	1163.714982	0.496231621
13	1324	1	2009	0.316603155	0.758568732	0.563092916	0.616431268	1.375	0.427107879	145.900002	82	1266.425103	0.448313649
13	1324	1	2010	0.328931708	0.583546115	0.542724233	0.516444885	1.099991	0.429307126	147.275002	83	1021.684678	0.469499191
13	1324	1	2011	0.296775552	0.564891245	0.496342983	0.435108755	1	0.383609088	148.374993	84	935.4091686	0.435108755
13	1324	1	2012	0.315670489	0.583599308	0.534810687	0.416400692	1	0.406920619	149.374993	85	941.6923539	0.416400692
13	1324	1	2013	0.327052299	0.305887623	0.458082499	0.394124377	0.700012	0.4008256	150.374993	86	662.9345338	0.563025172
13	1324	1	2014	0.329376092	0.748256478	0.5797475	0.476734522	1.224991	0.426814109	151.075005	87	1167.515248	0.389173898
13	1324	1	2015	0.306130398	1.362870358	0.670970531	0.937132642	2.300003	0.454783942	152.299996	88	2217.558863	0.407448443
13	1324	1	2016	0.295175525	2.40025724	0.581535619	0.94974876	3.350006	0.376360497	154.599999	89	3289.38696	0.283506585
13	1324	1	2017	0.294330748	1.966500028	0.617751932	0.983496972	2.949997	0.402155859	157.950005	90	2955.002672	0.333389143
13	1324	1	2018	0.266421067	1.778443185	0.550114286	0.496550815	2.274994	0.328341274	160.900002	91	2316.197856	0.21826467
13	1324	1	2019	0.285284839	1.815204777	0.73501632	0.559795223	2.375	0.391288011	163.174996	92	2452.710047	0.235703252
13	1324	2	1943	0.329617817	0.355861517	0.619161713	0.644138483	1	0.516124183	0	0	3.141592654	0.644138483
13	1324	2	1944	0.467568984	1.429430167	0.622264967	0.570569833	2	0.511701414	1	1	25.13274123	0.285284917
13	1324	2	1945	0.360332051	2.992777992	0.516227849	0.557221008	3.549999	0.384802034	3	2	106.5078038	0.156963708
13	1324	2	1946	0.357479026	1.929198921	0.567240556	0.695801079	2.625	0.413079902	6.549999	3	129.6790378	0.265067078
13	1324	2	1947	0.345791387	1.656860876	0.526391979	0.868141124	2.525002	0.407885121	9.174999	4	165.5915164	0.343817995
13	1324	2	1948	0.329418535	1.804606469	0.565815506	0.470394531	2.275001	0.378297565	11.700001	5	183.5024925	0.206766736
13	1324	2	1949	0.330972031	1.607823135	0.508579672	0.542174865	2.149998	0.375760165	13.975002	6	203.307993	0.25217459
13	1324	2	1950	0.314785839	1.479474704	0.562775292	0.595526296	2.075001	0.385958932	16.125	7	223.7580876	0.287000486
13	1324	2	1951	0.309387563	1.816872068	0.484454843	0.433127932	2.25	0.343088243	18.200001	8	273.2007653	0.192501303
13	1324	2	1952	0.321541649	1.51285506	0.543623007	0.51214594	2.025001	0.377708567	20.450001	9	273.0772049	0.25291145
13	1324	2	1953	0.32391597	1.36733111	0.548504632	0.50766889	1.875	0.384724864	22.475002	10	275.8220411	0.270756741
13	1324	2	1954	0.320554579	1.884415374	0.553084769	0.640582626	2.524998	0.379546626	24.350002	11	406.3431053	0.25369629
13	1324	2	1955	0.321796772	1.646414905	0.513990502	0.453587095	2.100002	0.363309397	26.875	12	368.4620585	0.215993649
13	1324	2	1956	0.311819658	1.161713553	0.543712254	0.588282447	1.749996	0.389773175	28.975002	13	328.2171423	0.336162167
13	1324	2	1957	0.284677585	0.741636246	0.421626501	0.558367754	1.300004	0.343498834	30.724998	14	256.2762093	0.429512335
13	1324	2	1958	0.03738525	0.611479524	0.470871235	0.513520476	1.125	0.23525541	32.025002	15	230.347478	0.456462645
13	1324	2	1959	0.386622351	0.17766756	0.532815768	0.47233344	0.650001	0.492856095	33.150002	16	136.7144788	0.726665713
13	1324	2	1960	0.341317576	1.551228981	0.595291569	0.573771019	2.125	0.409893066	33.800003	17	465.4760791	0.270009891
13	1324	2	1961	0.32984573	1.674873141	0.619905262	0.500121859	2.174995	0.396542487	35.925003	18	505.8090057	0.229941613
13	1324	2	1962	0.327414288	0.689142839	0.567393511	0.410856161	1.099999	0.417047953	38.099998	19	267.1293632	0.37350594
13	1324	2	1963	0.321360312	0.444565456	0.478724674	0.305434544	0.75	0.385446328	39.199997	20	186.4927798	0.407246059
13	1324	2	1964	0.328099132	0.458566019	0.475539765	0.316434981	0.775001	0.388299537	39.949997	21	196.4224315	0.408302674
13	1324	2	1965	0.304400592	0.647459505	0.562693661	0.352540495	1	0.395459358	40.724998	22	259.0243017	0.352540495
13	1324	2	1966	0.321828314	1.274648727	0.575994343	0.650355273	1.925004	0.407697339	41.724998	23	516.312008	0.337846193
13	1324	2	1967	0.299379041	1.355681222	0.603637009	0.569313778	1.924995	0.389362783	43.650002	24	539.5926561	0.295748185
13	1324	2	1968	0.320098893	1.848195816	0.575948258	0.626810184	2.475006	0.384894287	45.574997	25	727.977505	0.253256026
13	1324	2	1969	0.310144759	2.010939048	0.521931277	0.614060952	2.625	0.359687551	48.050003	26	814.1536031	0.233927982
13	1324	2	1970	0.304484742	1.739398595	0.55376734	0.735600405	2.474999	0.378574622	50.675003	27	807.2849594	0.297212405
13	1324	2	1971	0.266039866	1.713638524	0.465454837	0.786361476	2.5	0.328764767	53.150002	28	854.5132332	0.31454459
13	1324	2	1972	0.297371143	1.553328809	0.523154876	0.496666191	2.049995	0.352073299	55.650002	29	730.002244	0.242276782
13	1324	2	1973	0.299788219	1.528971737	0.527515198	0.571034263	2.100006	0.361711808	57.699997	30	775.1902021	0.271920301
13	1324	2	1974	0.341715168	1.924245321	0.58131869	1.000749679	2.924995	0.423692453	59.800003	31	1125.899731	0.342137227
13	1324	2	1975	0.305609107	2.219220395	0.555865133	0.655779605	2.875	0.36269182	62.724998	32	1159.041486	0.228097254
13	1324	2	1976	0.316199271	1.800261619	0.568190868	0.774743381	2.575005	0.392016142	65.599998	33	1082.188494	0.300870632
13	1324	2	1977	0.309914966	1.738726192	0.55907403	0.636273808	2.375	0.376665866	68.175003	34	1035.066467	0.267904761
13	1324	2	1978	0.298048266	1.543206955	0.526568294	0.581793045	2.125	0.360613614	70.550003	35	956.1535817	0.273784962
13	1324	2	1979	0.311296326	1.523373157	0.549166983	0.801623843	2.324997	0.393310535	72.675003	36	1078.646796	0.344784893
13	1324	2	1980	0.274452457	1.382580177	0.486152201	0.542422823	1.925003	0.334104714	75	37	918.777893	0.281777651
13	1324	2	1981	0.309190188	1.285742471	0.565767979	0.664254529	1.949997	0.39659184	76.925003	38	954.4458141	0.340643872
13	1324	2	1982	0.301162544	1.738565977	0.575716166	0.911436023	2.650002	0.39559193	78.875	39	1335.366398	0.343937862
13	1324	2	1983	0.312937887	1.791489077	0.542341558	0.558508923	2.349998	0.367458783	81.525002	40	1221.104624	0.237663574
13	1324	2	1984	0.301850913	0.784956629	0.55985645	0.515046371	1.300003	0.404069766	83.875	41	690.413715	0.396188602
13	1324	2	1985	0.32635855	1.246888034	0.555622859	0.528105966	1.774994	0.394570527	85.175003	42	959.8220335	0.297525494
13	1324	2	1986	0.309524105	0.916488461	0.556420327	0.583511539	1.5	0.405568634	86.949997	43	826.5529989	0.389007693
13	1324	2	1987	0.30268934	0.857210664	0.61891557	0.567792336	1.425003	0.428689658	88.449997	44	798.3215939	0.398449923
13	1324	2	1988	0.318125226	0.942236941	0.604491593	0.707765059	1.650002	0.440961507	89.875	45	940.3112473	0.428948001
13	1324	2	1989	0.295549858	0.807713108	0.600175694	0.592287892	1.400001	0.424425619	91.525002	46	811.2540724	0.423062478
13	1324	2	1990	0.330758627	1.016071623	0.563451044	0.533931377	1.550003	0.410914461	92.925003	47	912.5402281	0.344471189
13	1324	2	1991	0.319692201	0.994147516	0.554821104	0.580849484	1.574997	0.406406335	94.475006	48	942.7175549	0.368794026
13	1324	2	1992	0.315407075	0.645892616	0.55888775	0.604107384	1.25	0.433077854	96.050003	49	759.283698	0.483285907
13	1324	2	1993	0.299183918	1.116487656	0.626775007	0.658506344	1.774994	0.42071718	97.300003	50	1095.047505	0.370990744
13	1324	2	1994	0.321257105	0.95705754	0.594555913	0.64294846	1.600006	0.431079848	99.074997	51	1004.056777	0.401841281
13	1324	2	1995	0.275274236	0.922006175	0.537141823	0.427984825	1.349991	0.35829357	100.675003	52	859.6753778	0.31702791
13	1324	2	1996	0.315936138	0.921495306	0.58194865	0.478513694	1.400009	0.406857432	102.024994	53	903.6220907	0.341793298
13	1324	2	1997	0.320083099	0.72556269	0.599406629	0.59943431	1.324997	0.446450259	103.425003	54	866.5494426	0.452404277
13	1324	2	1998	0.310618607	0.659139488	0.541471434	0.490854512	1.149994	0.409154035	104.75	55	761.038974	0.426832237
13	1324	2	1999	0.33157539	0.536305288	0.58247782	0.413706712	0.950012	0.440837188	105.899994	56	634.9631657	0.435475249
13	1324	2	2000	0.315175872	0.987372846	0.571659422	0.512627154	1.5	0.402829493	106.850006	57	1014.106165	0.341751436
13	1324	2	2001	0.334337713	0.842449208	0.601567902	0.532550792	1.375	0.437838548	108.350006	58	942.0164265	0.387309667
13	1324	2	2002	0.314272514	0.637729224	0.536557171	0.437267776	1.074997	0.404689434	109.725006	59	744.7576509	0.406761857
13	1324	2	2003	0.300220645	0.750429762	0.516860842	0.424573238	1.175003	0.378500981	110.800003	60	822.3473893	0.361338003
13	1324	2	2004	0.316811846	0.732716914	0.563819143	0.517283086	1.25	0.419030003	111.975006	61	884.3583791	0.413826469
13	1324	2	2005	0.312195338	0.775613838	0.508351554	0.374380162	1.149994	0.376053929	113.225006	62	822.2761927	0.325549665
13	1324	2	2006	0.341697834	0.462456597	0.572366593	0.437537403	0.899994	0.453838815	114.375	63	649.3157318	0.486155911
13	1324	2	2007	0.342609397	0.695155446	0.560771126	0.479847554	1.175003	0.431702252	115.274994	64	855.385181	0.408379854
13	1324	2	2008	0.344555133	0.878346794	0.598481953	0.521662206	1.400009	0.439171686	116.449997	65	1030.51186	0.372613466
13	1324	2	2009	0.324713142	0.735605173	0.540666118	0.414388827	1.149994	0.402529635	117.850006	66	855.6947102	0.36033999
13	1324	2	2010	0.322561712	0.456018215	0.538212152	0.393987785	0.850006	0.422518229	119	67	637.8185128	0.463511769
13	1324	2	2011	0.317136185	0.469250484	0.499745758	0.380740516	0.849991	0.39893336	119.850006	68	642.3468025	0.447934762
13	1324	2	2012	0.340586793	0.379956086	0.537993705	0.370043914	0.75	0.437985762	120.699997	69	570.5524817	0.493391885
13	1324	2	2013	0.345770561	0.434562014	0.567590042	0.415443986	0.850006	0.45418576	121.449997	70	650.9033225	0.488754181
13	1324	2	2014	0.323759637	0.964615859	0.608402546	0.535384141	1.5	0.42535517	122.300003	71	1159.718956	0.356922761
13	1324	2	2015	0.308435763	1.296667536	0.625479415	0.603326464	1.899994	0.4091102	123.800003	72	1489.267294	0.317541247
13	1324	2	2016	0.313763424	1.378122851	0.589623066	0.596883149	1.975006	0.397133283	125.699997	73	1572.106827	0.302218398
13	1324	2	2017	0.345526386	1.271056526	0.602975738	0.628937474	1.899994	0.430747468	127.675003	74	1535.5271	0.331020768
13	1324	2	2018	0.312164562	0.651731621	0.582639133	0.373277379	1.025009	0.410663248	129.574997	75	837.8053313	0.364169855
13	1324	2	2019	0.321640447	1.240790467	0.923099134	0.609200533	1.849991	0.519700304	130.600006	76	1528.825083	0.329299187
13	1324	3	1965	0.2467107	1.259884959	0.593142265	0.690114041	1.949999	0.3693145	0	0	11.94589381	0.353904818
13	1324	3	1966	0.424316931	1.555186821	0.604823865	0.394813179	1.95	0.460863863	1.949999	1	35.83770594	0.202468297
13	1324	3	1967	0.336224973	1.848822056	0.546544666	0.776177944	2.625	0.398413738	3.899999	2	85.97162997	0.295686836
13	1324	3	1968	0.356993064	2.794915771	0.595003093	0.580084229	3.375	0.397901468	6.524999	3	174.1522041	0.171876809
13	1324	3	1969	0.334788788	3.661952081	0.576174078	0.563046919	4.224999	0.366957138	9.899999	4	318.8892105	0.133265575
13	1324	3	1970	0.321237731	2.862319701	0.563788141	0.812679299	3.674999	0.37487467	14.124998	5	368.5852366	0.221137284
13	1324	3	1971	0.294191218	3.069131268	0.570222199	0.480871732	3.550003	0.331581467	17.799997	6	436.6267365	0.135456711
13	1324	3	1972	0.311679613	3.012006731	0.561204189	0.387991269	3.399998	0.340154146	21.35	7	492.4129215	0.114115146
13	1324	3	1973	0.319728013	2.773107451	0.563319748	0.626893549	3.400001	0.364641555	24.749998	8	565.0469888	0.184380401
13	1324	3	1974	0.317830185	2.542159571	0.523608916	1.657841429	4.200001	0.399056	28.149999	9	798.2788701	0.394724056
13	1324	3	1975	0.298225004	2.511243409	0.562738665	0.613756591	3.125	0.350176045	32.35	10	665.8703804	0.196402109
13	1324	3	1976	0.327549757	2.635249473	0.564540648	0.814747527	3.449997	0.383517267	35.475	11	806.3832686	0.236158909
13	1324	3	1977	0.318149209	2.577046582	0.582556995	0.847952418	3.424999	0.383610606	38.924997	12	874.5149989	0.247577421
13	1324	3	1978	0.30504001	1.816554753	0.575743919	0.658451247	2.475006	0.377058149	42.349996	13	677.8257681	0.266040263
13	1324	3	1979	0.322465507	2.005019761	0.576774111	0.894974239	2.899994	0.400948307	44.825002	14	843.1859975	0.308612445
13	1324	3	1980	0.272748099	1.286011989	0.561974994	0.513991011	1.800003	0.355336864	47.724996	15	549.9366823	0.285550086
13	1324	3	1981	0.316642898	1.859260103	0.57265604	0.640739897	2.5	0.382258032	49.524999	16	797.5718192	0.256295959
13	1324	3	1982	0.313693182	1.817757592	0.599806136	0.882239408	2.699997	0.40718222	52.024999	17	905.4844941	0.326755699
13	1324	3	1983	0.339901111	1.781197047	0.565024209	0.518805953	2.300003	0.390681568	54.724996	18	807.4688689	0.225567511
13	1324	3	1984	0.301981266	0.850192292	0.568272586	0.399807708	1.25	0.387153524	57.024999	19	452.7820333	0.319846166
13	1324	3	1985	0.32906748	1.374216239	0.571845763	0.750783761	2.125	0.414843476	58.274999	20	792.2605665	0.353310005
13	1324	3	1986	0.291006185	1.3060055	0.54192082	0.6189975	1.925003	0.371689452	60.399999	21	742.1886826	0.321556642
13	1324	3	1987	0.275629608	1.195195104	0.550785871	0.679804896	1.875	0.375390982	62.325002	22	745.2937932	0.362562611
13	1324	3	1988	0.330384132	1.865635124	0.552151693	0.484363876	2.349999	0.376093171	64.200002	23	965.2932241	0.206112375
13	1324	3	1989	0.327052907	1.2609263	0.586129446	0.5140747	1.775001	0.402086495	66.550001	24	752.1075392	0.289619386
13	1324	3	1990	0.28981206	1.167026679	0.582096364	0.557972321	1.724999	0.384355043	68.325002	25	749.8879305	0.323462403
13	1324	3	1991	0.306775368	1.204350855	0.529973362	0.520647145	1.724998	0.374142054	70.050001	26	768.5838611	0.301824782
13	1324	3	1992	0.290503012	0.953984817	0.52809593	0.496012183	1.449997	0.37177834	71.774999	27	660.518466	0.342078075
13	1324	3	1993	0.278057732	1.271439852	0.507637993	0.328566148	1.600006	0.325202744	73.224996	28	744.1832484	0.205353072
13	1324	3	1994	0.308162877	0.828967293	0.638724733	0.496029707	1.324997	0.431912969	74.825002	29	628.4486662	0.374362891
13	1324	3	1995	0.293965884	1.099625888	0.605985608	0.375373112	1.474999	0.373371914	76.149999	30	712.5696582	0.254490418
13	1324	3	1996	0.314283495	0.847137335	0.511320576	0.377860665	1.224998	0.375061196	77.624998	31	602.1853641	0.308458189
13	1324	3	1997	0.28476297	0.647652091	0.466436793	0.327353909	0.975006	0.345759144	78.849996	32	486.0328938	0.335745533
13	1324	3	1998	0.297743283	0.614252691	0.581983618	0.310743309	0.924996	0.393231028	79.825002	33	466.6246295	0.335940165
13	1324	3	1999	0.326298017	0.693894143	0.598836155	0.331106857	1.025001	0.41433622	80.749998	34	523.3525306	0.323030765
13	1324	3	2000	0.313942866	0.862534799	0.578304526	0.337462201	1.199997	0.388286441	81.774999	35	621.091296	0.281219204
13	1324	3	2001	0.331182817	0.526704371	0.576520154	0.348295629	0.875	0.428839871	82.974996	36	458.5841481	0.398052147
13	1324	3	2002	0.30721108	0.674207141	0.516876207	0.325792859	1	0.375518481	83.849996	37	529.9866555	0.325792859
13	1324	3	2003	0.314146995	0.973065946	0.606699596	0.526934054	1.5	0.416917614	84.849996	38	806.7609557	0.351289369
13	1324	3	2004	0.30661383	0.974543236	0.579978581	0.775456764	1.75	0.427746713	86.349996	39	959.0889233	0.443118151
13	1324	3	2005	0.301223921	1.102904861	0.520509823	0.297097139	1.400002	0.347759007	88.099996	40	781.1266869	0.212211939
13	1324	3	2006	0.31395081	0.5646926	0.59447336	0.3603104	0.925003	0.423220934	89.499998	41	522.8589217	0.389523493
13	1324	3	2007	0.330855992	1.105635533	0.573582669	0.544365467	1.650001	0.410935956	90.425001	42	946.0126767	0.329918265
